,Date,Stock Level,Discount,Promotion,Units Sold
479,2011-04-25,4177.0,8.654105215567185,No,219.0
480,2011-04-26,3200.0,7.966267987271946,Yes,145.0
481,2011-04-27,4899.0,7.536422008207966,No,564.0
482,2011-04-28,3300.0,7.997323400145963,Yes,376.0
483,2011-04-29,4469.0,8.417557345973977,No,325.0
484,2011-04-30,3909.0,8.931128160370626,No,200.0
485,2011-05-01,4487.0,8.486502127739628,No,46.0
486,2011-05-02,3550.0,8.408310987410086,Yes,109.0
487,2011-05-03,2970.0,8.354591267987146,Yes,103.0
488,2011-05-04,3875.0,7.467603688938777,Yes,173.0
489,2011-05-05,4360.0,8.924770358985336,Yes,469.0
490,2011-05-06,3076.0,7.561360459586742,Yes,469.0
491,2011-05-07,4292.0,7.395182871594709,No,685.0
492,2011-05-08,3641.0,8.782794711348071,Yes,441.0
493,2011-05-09,4138.0,8.185938459557176,No,109.0
494,2011-05-10,3408.0,7.404939630613306,No,365.0
495,2011-05-11,3486.0,8.757004436524788,No,126.0
496,2011-05-12,4828.0,7.832151061485253,Yes,317.0
497,2011-05-13,4614.0,7.2713222164438385,No,277.0
498,2011-05-14,3242.0,8.521404762432237,Yes,10.0
499,2011-05-15,4254.0,8.738301956287433,No,184.0
500,2011-05-16,4733.0,7.495668646093561,Yes,325.0
501,2011-05-17,4446.0,7.67107113332464,No,310.0
502,2011-05-18,3992.0,8.132039423080347,No,383.0
503,2011-05-19,3226.0,7.901187947321803,Yes,393.0
504,2011-05-20,3034.0,7.312458033449433,No,247.0
505,2011-05-21,4637.0,7.971498842819011,Yes,494.0
506,2011-05-22,3191.0,7.950703845563009,Yes,128.0
507,2011-05-23,4011.0,7.836688362021954,Yes,205.0
508,2011-05-24,4717.0,8.697892194091951,No,299.0
509,2011-05-25,3036.0,7.342117531614232,Yes,332.0
510,2011-05-26,4354.0,7.892323825035708,Yes,353.0
511,2011-05-27,3919.0,7.392702027821043,No,480.0
512,2011-05-28,3301.0,7.844835634891286,Yes,302.0
513,2011-05-29,3088.0,8.658132369029364,No,188.0
514,2011-05-30,3026.0,8.207465721023308,Yes,290.0
515,2011-05-31,3451.0,8.465677448367677,Yes,392.0
516,2011-06-01,3190.0,8.087745346177305,Yes,470.0
517,2011-06-02,3780.0,8.581533665273346,Yes,404.0
518,2011-06-03,3049.0,8.316059438939092,No,276.0
519,2011-06-04,4833.0,7.714788406780082,No,604.0
520,2011-06-05,4851.0,8.019122101220743,No,418.0
521,2011-06-06,4600.0,7.51648546935175,Yes,241.0
522,2011-06-07,3347.0,8.54018261846959,No,296.0
523,2011-06-08,4152.0,7.987080133027751,No,709.0
524,2011-06-09,4790.0,7.134197492867987,No,257.0
525,2011-06-10,4919.0,8.280432763961842,No,551.0
526,2011-06-11,3106.0,8.134634843157173,No,261.0
527,2011-06-12,3610.0,8.384974907235037,No,23.0
528,2011-06-13,4376.0,8.442476743330769,No,278.0
529,2011-06-14,4262.0,8.004441877926132,Yes,421.0
530,2011-06-15,4248.0,7.208099675389555,Yes,207.0
531,2011-06-16,4644.0,8.316035998989157,No,449.0
532,2011-06-17,4411.0,8.442477770492417,Yes,638.0
533,2011-06-18,3650.0,7.355381295256602,Yes,355.0
534,2011-06-19,3313.0,7.604472748275938,No,71.0
535,2011-06-20,4517.0,8.295154960502233,No,465.0
536,2011-06-21,3700.0,8.039536676165163,Yes,470.0
537,2011-06-22,3154.0,7.129603868930335,No,327.0
538,2011-06-23,4448.0,7.507433075557292,Yes,331.0
539,2011-06-24,4754.0,8.600118114886033,Yes,503.0
540,2011-06-25,3061.0,7.151202642723035,Yes,273.0
541,2011-06-26,3331.0,7.273447813751718,No,537.0
542,2011-06-27,3826.0,8.46803265888472,Yes,421.0
543,2011-06-28,3666.0,8.557642066414894,Yes,47.0
544,2011-06-29,3070.0,7.483559648246803,Yes,349.0
545,2011-06-30,3208.0,8.563703207639708,Yes,242.0
546,2011-07-01,3864.0,7.722326450672098,Yes,373.0
547,2011-07-02,3125.0,8.633364847172931,Yes,90.0
548,2011-07-03,4628.0,8.541742991005501,No,536.0
549,2011-07-04,4729.0,7.092525926606854,No,459.0
550,2011-07-05,3248.0,8.6561118684575,Yes,401.0
551,2011-07-06,3373.0,7.971374552745361,Yes,9.0
552,2011-07-07,3866.0,7.507877912989195,No,410.0
553,2011-07-08,4942.0,8.315655041531452,No,291.0
554,2011-07-09,4545.0,7.21069249519735,No,458.0
555,2011-07-10,3251.0,7.679948980375887,Yes,440.0
556,2011-07-11,4856.0,7.058124392791905,Yes,620.0
557,2011-07-12,4656.0,7.607409446810278,No,569.0
558,2011-07-13,3779.0,7.4689715860518735,No,56.0
559,2011-07-14,3271.0,8.047728703369625,Yes,224.0
560,2011-07-15,3093.0,7.897615537159234,Yes,423.0
561,2011-07-16,3175.0,7.858558591536826,No,562.0
562,2011-07-17,4777.0,7.634017427382931,No,389.0
563,2011-07-18,3328.0,7.458471559973665,No,252.0
564,2011-07-19,3721.0,8.19081267344267,No,554.0
565,2011-07-20,4309.0,7.943434010198896,Yes,332.0
566,2011-07-21,4210.0,7.424790881891988,No,495.0
567,2011-07-22,3787.0,7.242529101041994,No,441.0
568,2011-07-23,3746.0,8.215912330657364,No,215.0
569,2011-07-24,3119.0,7.41791117585532,No,488.0
570,2011-07-25,3857.0,7.113015630976303,Yes,242.0
571,2011-07-26,4443.0,8.586542245261057,Yes,217.0
572,2011-07-27,4541.0,8.2262341437952,No,177.0
573,2011-07-28,3385.0,8.198218798923683,No,280.0
574,2011-07-29,4733.0,8.132884076810477,No,622.0
575,2011-07-30,3052.0,6.918540854729324,No,298.0
576,2011-07-31,4813.0,8.210852070976808,No,456.0
577,2011-08-01,3471.0,7.459486381625135,No,441.0
578,2011-08-02,3254.0,7.839319610344547,No,61.0
579,2011-08-03,3636.0,7.031559719540154,No,234.0
580,2011-08-04,4707.0,8.511537724353522,No,327.0
581,2011-08-05,4674.0,7.059591579039979,No,726.0
582,2011-08-06,3693.0,8.396217289486442,Yes,178.0
583,2011-08-07,3480.0,8.43984649855166,No,410.0
584,2011-08-08,4077.0,7.801880710917766,Yes,503.0
585,2011-08-09,3544.0,7.177217059598168,Yes,367.0
586,2011-08-10,3067.0,7.36363249186893,No,104.0
587,2011-08-11,4262.0,8.153271758704017,No,373.0
588,2011-08-12,4047.0,8.13794780780498,Yes,204.0
589,2011-08-13,3082.0,8.187691431214105,No,444.0
590,2011-08-14,4525.0,8.43830729543395,No,348.0
591,2011-08-15,4991.0,6.97596122328826,No,487.0
592,2011-08-16,4614.0,7.751351202400931,No,375.0
593,2011-08-17,3692.0,8.214993308544695,No,584.0
594,2011-08-18,3675.0,7.154788852439724,Yes,416.0
595,2011-08-19,3708.0,6.9424633729868495,Yes,673.0
596,2011-08-20,3893.0,8.373386292753727,No,393.0
597,2011-08-21,4168.0,7.881484918944597,Yes,334.0
598,2011-08-22,4245.0,7.7100159099468755,Yes,442.0
599,2011-08-23,3357.0,7.978609782626723,No,239.0
600,2011-08-24,4744.0,7.124780457758655,No,320.0
601,2011-08-25,4433.0,7.691216476968845,Yes,618.0
602,2011-08-26,3345.0,7.140936916528833,No,195.0
603,2011-08-27,4725.0,7.240526605558678,Yes,617.0
604,2011-08-28,3041.0,7.058234093199483,No,547.0
605,2011-08-29,4295.0,7.4327767512604925,No,479.0
606,2011-08-30,3329.0,6.835560164145479,Yes,159.0
607,2011-08-31,3521.0,8.254157125120905,No,403.0
608,2011-09-01,3692.0,6.908307318627918,No,403.0
609,2011-09-02,3014.0,8.31309322931304,No,104.0
610,2011-09-03,3886.0,8.133641322541964,No,164.0
611,2011-09-04,4609.0,8.099044860980925,Yes,510.0
612,2011-09-05,4364.0,6.807701597083323,Yes,538.0
613,2011-09-06,4101.0,8.411621643630887,No,367.0
614,2011-09-07,4140.0,8.266099295380563,Yes,311.0
615,2011-09-08,3031.0,8.286190282987858,No,371.0
616,2011-09-09,4230.0,6.81080447191119,No,30.0
617,2011-09-10,4996.0,7.545792039133076,Yes,443.0
618,2011-09-11,3455.0,6.8329839631263845,No,237.0
619,2011-09-12,4187.0,7.106202230638025,No,335.0
620,2011-09-13,4687.0,7.482243320820934,No,473.0
621,2011-09-14,4601.0,7.739022622576353,Yes,584.0
622,2011-09-15,3667.0,7.926910255582889,No,22.0
623,2011-09-16,3723.0,7.0275586478369565,No,445.0
624,2011-09-17,4939.0,7.4679333355886275,No,524.0
625,2011-09-18,3454.0,6.7057857314341005,No,679.0
626,2011-09-19,3430.0,7.733645569331189,Yes,267.0
627,2011-09-20,3313.0,7.30563475692835,No,173.0
628,2011-09-21,4003.0,7.2124878337714495,No,307.0
629,2011-09-22,3530.0,7.982013879784921,Yes,90.0
630,2011-09-23,4124.0,7.663291306657129,No,462.0
631,2011-09-24,3150.0,7.698534988140887,No,341.0
632,2011-09-25,3766.0,6.872948938536453,No,428.0
633,2011-09-26,3933.0,6.7450781175909835,Yes,285.0
634,2011-09-27,4573.0,7.973537590267638,No,790.0
635,2011-09-28,4456.0,7.3948957753892275,Yes,482.0
636,2011-09-29,3469.0,8.171237112518325,No,377.0
637,2011-09-30,3052.0,7.806468385782802,No,3.0
638,2011-10-01,3522.0,8.004558097780322,No,406.0
639,2011-10-02,3830.0,7.4980754766707065,No,330.0
640,2011-10-03,3020.0,7.546109146795521,No,233.0
641,2011-10-04,3954.0,7.856201573252997,No,61.0
642,2011-10-05,4721.0,7.381658046509108,No,513.0
643,2011-10-06,4864.0,8.044214354066444,No,252.0
644,2011-10-07,3469.0,7.656309612318998,Yes,506.0
645,2011-10-08,5000.0,7.612366592684097,Yes,281.0
646,2011-10-09,3014.0,6.717008174632822,Yes,180.0
647,2011-10-10,3678.0,8.084690962189718,No,17.0
648,2011-10-11,4594.0,7.058324010190438,No,329.0
649,2011-10-12,3201.0,7.099093562577398,Yes,292.0
650,2011-10-13,3894.0,7.699769436191298,No,659.0
651,2011-10-14,3769.0,7.654333606914722,No,393.0
652,2011-10-15,4680.0,6.62816885548953,No,624.0
653,2011-10-16,4437.0,6.699040113575624,Yes,392.0
654,2011-10-17,3717.0,7.7090751766255305,Yes,451.0
655,2011-10-18,3051.0,6.958315370585074,Yes,204.0
656,2011-10-19,4399.0,8.197834824174842,Yes,411.0
657,2011-10-20,3850.0,7.503809159085049,No,378.0
658,2011-10-21,4731.0,7.332344354082035,Yes,585.0
659,2011-10-22,4160.0,8.10278926595211,Yes,142.0
660,2011-10-23,4896.0,7.330821147144473,No,684.0
661,2011-10-24,4775.0,7.68126118380898,Yes,608.0
662,2011-10-25,3924.0,7.4453799403327805,No,363.0
663,2011-10-26,3035.0,6.866915133146967,Yes,445.0
664,2011-10-27,3138.0,7.374646355175469,No,466.0
665,2011-10-28,3646.0,7.990299669309454,No,205.0
666,2011-10-29,4193.0,8.116496057422179,No,323.0
667,2011-10-30,4229.0,7.621956170729782,No,512.0
668,2011-10-31,4032.0,6.702478661368607,No,146.0
669,2011-11-01,3290.0,7.001932453875279,No,333.0
670,2011-11-02,4766.0,7.909023731414868,No,459.0
671,2011-11-03,4486.0,7.638593051242438,No,514.0
672,2011-11-04,3750.0,8.14279146608684,Yes,375.0
673,2011-11-05,4668.0,7.459578085494739,No,9.0
674,2011-11-06,3179.0,6.500821765817359,No,434.0
675,2011-11-07,3126.0,7.735280311176618,Yes,332.0
676,2011-11-08,4017.0,7.59735571304399,No,444.0
677,2011-11-09,4878.0,6.875231949901558,Yes,556.0
678,2011-11-10,3296.0,7.831729254990579,Yes,543.0
679,2011-11-11,4144.0,7.022571039447302,Yes,656.0
680,2011-11-12,3116.0,7.665865294474232,Yes,308.0
681,2011-11-13,3336.0,8.076808007381855,No,172.0
682,2011-11-14,3134.0,7.207322281244888,Yes,244.0
683,2011-11-15,4821.0,7.259786515434433,No,612.0
684,2011-11-16,3896.0,7.305251386226455,Yes,583.0
685,2011-11-17,3208.0,6.474432522349057,No,501.0
686,2011-11-18,4335.0,6.769603006847669,Yes,137.0
687,2011-11-19,4006.0,6.7659862639820005,No,495.0
688,2011-11-20,3818.0,6.433818957844727,Yes,318.0
689,2011-11-21,4460.0,7.817222350492944,Yes,287.0
690,2011-11-22,3339.0,6.803994958664865,Yes,588.0
691,2011-11-23,3767.0,6.844135141415194,Yes,495.0
692,2011-11-24,3529.0,7.863769394623746,Yes,385.0
693,2011-11-25,3612.0,6.891115326412369,No,181.0
694,2011-11-26,3348.0,7.8598328387612195,Yes,72.0
695,2011-11-27,3963.0,6.933769127511949,No,515.0
696,2011-11-28,4259.0,7.096081918391651,Yes,400.0
697,2011-11-29,3109.0,7.868125348765295,Yes,432.0
698,2011-11-30,3386.0,7.455189612081445,Yes,374.0
699,2011-12-01,3551.0,7.593897050413457,Yes,176.0
700,2011-12-02,4415.0,7.52003250998461,No,585.0
701,2011-12-03,3648.0,7.932267374997815,Yes,233.0
702,2011-12-04,3844.0,7.076901253712277,Yes,367.0
703,2011-12-05,4408.0,7.1604509914478935,No,378.0
704,2011-12-06,3307.0,7.219913754324006,No,50.0
705,2011-12-07,3872.0,6.509780239371624,Yes,378.0
706,2011-12-08,4254.0,7.590293164013382,No,374.0
707,2011-12-09,4850.0,7.992399756409375,No,624.0
708,2011-12-10,3704.0,6.653781940285641,Yes,178.0
709,2011-12-11,4635.0,7.328436263241633,No,283.0
710,2011-12-12,4274.0,6.691576722422445,Yes,499.0
711,2011-12-13,4424.0,7.9635493570303435,Yes,19.0
712,2011-12-14,4471.0,6.627972809227912,Yes,592.0
713,2011-12-15,4939.0,7.095033864147095,No,373.0
714,2011-12-16,3477.0,6.863196747276197,No,386.0
715,2011-12-17,3066.0,6.958331683820528,No,402.0
716,2011-12-18,3480.0,7.627242142792387,No,277.0
717,2011-12-19,3070.0,6.324393444531422,Yes,533.0
718,2011-12-20,4401.0,7.121029093059372,Yes,485.0
719,2011-12-21,4661.0,7.46252196379762,Yes,324.0
720,2011-12-22,4861.0,6.417366513742321,Yes,758.0
721,2011-12-23,3927.0,6.8969771287126225,No,565.0
722,2011-12-24,4010.0,6.620291847216278,No,354.0
723,2011-12-25,3506.0,7.4883782121010025,No,233.0
724,2011-12-26,3175.0,7.685702957171052,No,239.0
725,2011-12-27,4586.0,7.934100349746712,Yes,368.0
726,2011-12-28,3262.0,7.368694946712829,Yes,462.0
727,2011-12-29,4598.0,7.547022176595071,Yes,327.0
728,2011-12-30,4747.0,7.9244967698068045,No,383.0
729,2011-12-31,3981.0,7.774206211784328,Yes,228.0
730,2012-01-01,4815.0,7.73467139550116,No,467.0
731,2012-01-02,3803.0,7.839235388462416,Yes,370.0
732,2012-01-03,3375.0,6.775534454630288,Yes,365.0
733,2012-01-04,4268.0,7.273229344972382,Yes,469.0
734,2012-01-05,3776.0,6.622275292154673,Yes,377.0
735,2012-01-06,4207.0,7.209049981704303,Yes,688.0
736,2012-01-07,3850.0,7.505431664489473,Yes,467.0
737,2012-01-08,4163.0,6.956118098504001,Yes,656.0
738,2012-01-09,4885.0,6.97154453982664,Yes,614.0
739,2012-01-10,4081.0,6.87411605553171,Yes,287.0
740,2012-01-11,4788.0,7.620612906921159,No,416.0
741,2012-01-12,3244.0,7.226340603924706,Yes,290.0
742,2012-01-13,2967.0,7.1151464038104155,Yes,543.0
743,2012-01-14,4199.0,7.7995065568258495,No,712.0
744,2012-01-15,4055.0,6.956338867512178,Yes,303.0
745,2012-01-16,4536.0,6.681676704987471,Yes,717.0
746,2012-01-17,4618.0,6.519831882836645,No,524.0
747,2012-01-18,4883.0,6.213701861901969,Yes,546.0
748,2012-01-19,4190.0,7.285960508124747,Yes,565.0
749,2012-01-20,3544.0,6.861373895604816,Yes,378.0
750,2012-01-21,4625.0,7.8425713308420395,Yes,303.0
751,2012-01-22,3716.0,7.797276293026192,Yes,332.0
752,2012-01-23,4185.0,6.949447783975998,Yes,444.0
753,2012-01-24,4206.0,7.4297109181444245,Yes,447.0
754,2012-01-25,3846.0,7.265402043967143,Yes,474.0
755,2012-01-26,3355.0,6.509747059220397,Yes,307.0
756,2012-01-27,3849.0,7.179023795986404,Yes,96.0
757,2012-01-28,4818.0,6.654652821150739,Yes,565.0
758,2012-01-29,4306.0,7.258276946564271,No,533.0
759,2012-01-30,3116.0,7.747132160371585,No,526.0
760,2012-01-31,4105.0,7.551813418680555,Yes,656.0
761,2012-02-01,3193.0,6.630662062508097,Yes,289.0
762,2012-02-02,4965.0,7.684097875471873,Yes,370.0
763,2012-02-03,4959.0,7.229897838090359,Yes,247.0
764,2012-02-04,4348.0,7.39776527734934,No,541.0
765,2012-02-05,3700.0,6.800633644835744,No,340.0
766,2012-02-06,3755.0,7.373788953471083,Yes,499.0
767,2012-02-07,4810.0,7.590823138288746,Yes,568.0
768,2012-02-08,3438.0,7.46828091681112,Yes,452.0
769,2012-02-09,4282.0,7.155566068533101,Yes,530.0
770,2012-02-10,3913.0,6.385636217372252,No,841.0
771,2012-02-11,3012.0,6.9596162871863765,Yes,447.0
772,2012-02-12,3164.0,6.487225494225063,No,588.0
773,2012-02-13,4745.0,6.54428058042848,Yes,688.0
774,2012-02-14,4738.0,6.882472390321614,No,649.0
775,2012-02-15,4783.0,6.701482349862727,Yes,508.0
776,2012-02-16,3557.0,6.142011058317864,No,599.0
777,2012-02-17,3538.0,7.1890287204718675,No,238.0
778,2012-02-18,4265.0,6.966827212402665,No,329.0
779,2012-02-19,4134.0,7.1505016339978775,Yes,751.0
780,2012-02-20,4918.0,6.622474257526777,No,628.0
781,2012-02-21,4174.0,6.281877048706748,No,602.0
782,2012-02-22,3244.0,7.2230412035211975,Yes,359.0
783,2012-02-23,4607.0,7.165387164022222,Yes,475.0
784,2012-02-24,4574.0,7.527090663966456,No,676.0
785,2012-02-25,3114.0,6.602138997898667,Yes,416.0
786,2012-02-26,4718.0,6.834523139018405,No,196.0
787,2012-02-27,2960.0,7.1137020118025305,No,420.0
788,2012-02-28,4668.0,6.912640275375498,Yes,663.0
789,2012-02-29,4737.0,7.4666941869080805,Yes,401.0
790,2012-03-01,4639.0,6.82268139757802,Yes,644.0
791,2012-03-02,4239.0,6.303858388720655,No,750.0
792,2012-03-03,3585.0,6.994683647820599,Yes,371.0
793,2012-03-04,4021.0,7.149199144418434,No,682.0
794,2012-03-05,3400.0,7.439512393266407,No,256.0
795,2012-03-06,4677.0,6.416730367096747,Yes,613.0
796,2012-03-07,3274.0,7.306920169911367,Yes,345.0
797,2012-03-08,3664.0,6.23036796636233,Yes,561.0
798,2012-03-09,4448.0,7.091166282712882,Yes,605.0
799,2012-03-10,3532.0,6.216330668700287,Yes,572.0
800,2012-03-11,4156.0,7.422447181991316,Yes,317.0
801,2012-03-12,3355.0,7.037411255593882,Yes,448.0
802,2012-03-13,4671.0,7.447181216177233,No,422.0
803,2012-03-14,4217.0,7.4215521431022795,No,634.0
804,2012-03-15,3863.0,7.479898090121791,No,404.0
805,2012-03-16,3381.0,6.680694396560403,Yes,570.0
806,2012-03-17,4589.0,6.437434434751966,Yes,505.0
807,2012-03-18,3105.0,7.190319935091651,Yes,326.0
808,2012-03-19,3319.0,7.2766828754128925,No,559.0
809,2012-03-20,3378.0,6.8798308290878225,No,344.0
810,2012-03-21,4107.0,6.892128659900509,Yes,300.0
811,2012-03-22,4169.0,6.946336662895202,No,509.0
812,2012-03-23,4882.0,6.937865218024955,No,171.0
813,2012-03-24,3256.0,7.548866115896354,Yes,118.0
814,2012-03-25,4512.0,6.013252664736759,Yes,458.0
815,2012-03-26,3211.0,6.982950946418923,Yes,806.0
816,2012-03-27,3625.0,6.9130154478931445,No,446.0
817,2012-03-28,4821.0,6.247619059406187,Yes,517.0
818,2012-03-29,3157.0,7.49851308898668,Yes,673.0
819,2012-03-30,3443.0,6.667302112840057,Yes,384.0
820,2012-03-31,4524.0,6.593117955012872,No,575.0
821,2012-04-01,4838.0,7.521780170765555,No,506.0
822,2012-04-02,3076.0,6.011179510495635,Yes,357.0
823,2012-04-03,4065.0,7.427355449344736,Yes,339.0
824,2012-04-04,3705.0,7.006396115352679,Yes,464.0
825,2012-04-05,4700.0,7.543574335291273,Yes,635.0
826,2012-04-06,3056.0,7.146357550984748,Yes,204.0
827,2012-04-07,3249.0,6.19770047836233,Yes,137.0
828,2012-04-08,2985.0,7.459639991295848,Yes,523.0
829,2012-04-09,3489.0,6.57292040155399,Yes,527.0
830,2012-04-10,3264.0,7.179326798914026,Yes,430.0
831,2012-04-11,2897.0,5.86553377994492,Yes,604.0
832,2012-04-12,3135.0,6.1243698127370045,No,313.0
833,2012-04-13,3104.0,7.442538139502121,Yes,279.0
834,2012-04-14,4348.0,7.465990692996927,Yes,169.0
835,2012-04-15,3357.0,7.079446800051961,Yes,318.0
836,2012-04-16,4691.0,6.881459091719624,No,493.0
837,2012-04-17,3534.0,6.85180323767162,No,479.0
838,2012-04-18,4633.0,6.956552077142911,No,605.0
839,2012-04-19,3346.0,6.709132104421391,No,344.0
840,2012-04-20,3631.0,7.273358492226419,Yes,524.0
841,2012-04-21,3960.0,6.418485646788454,Yes,218.0
842,2012-04-22,3906.0,5.8708215335460245,No,673.0
843,2012-04-23,3699.0,7.354664653730021,Yes,439.0
844,2012-04-24,3647.0,5.911542874054772,No,379.0
845,2012-04-25,3548.0,6.249060612417741,Yes,475.0
846,2012-04-26,3671.0,6.530456867565606,Yes,424.0
847,2012-04-27,3781.0,6.967005937441353,No,525.0
848,2012-04-28,3630.0,6.513608230600749,No,567.0
849,2012-04-29,4183.0,7.43504560655048,No,339.0
850,2012-04-30,4632.0,6.1223648007497316,Yes,624.0
851,2012-05-01,4009.0,6.892339166420372,Yes,503.0
852,2012-05-02,3716.0,6.606514292376479,No,289.0
853,2012-05-03,3372.0,6.635191603145704,No,395.0
854,2012-05-04,4595.0,6.21262954648449,Yes,536.0
855,2012-05-05,3198.0,5.955084248135377,No,358.0
856,2012-05-06,4017.0,6.866222886366569,No,332.0
857,2012-05-07,4313.0,5.958112439932715,No,652.0
858,2012-05-08,4317.0,6.265343090926164,No,685.0
859,2012-05-09,3658.0,7.294976729849486,Yes,462.0
860,2012-05-10,3080.0,5.906828525450176,Yes,329.0
861,2012-05-11,4380.0,6.160350451689434,No,353.0
862,2012-05-12,3915.0,6.6910369592193355,Yes,649.0
863,2012-05-13,4294.0,6.021649366322902,No,623.0
864,2012-05-14,4041.0,6.992922110907116,Yes,359.0
865,2012-05-15,3688.0,6.514283174958276,No,569.0
866,2012-05-16,4716.0,6.585350044510915,Yes,402.0
867,2012-05-17,4836.0,6.473717507291841,Yes,636.0
868,2012-05-18,3935.0,6.33273079797882,Yes,411.0
869,2012-05-19,4302.0,5.793691073914543,No,902.0
870,2012-05-20,2884.0,7.357936573044322,No,422.0
871,2012-05-21,4568.0,6.554400930947896,Yes,663.0
872,2012-05-22,4839.0,6.043979607658947,No,390.0
873,2012-05-23,3480.0,7.336613560604662,Yes,468.0
874,2012-05-24,4537.0,6.53319740946964,Yes,619.0
875,2012-05-25,4054.0,6.778797760324668,Yes,384.0
876,2012-05-26,3709.0,6.6884744943250976,No,461.0
877,2012-05-27,3881.0,6.125277436911492,No,593.0
878,2012-05-28,4389.0,6.66022173182573,Yes,508.0
879,2012-05-29,3322.0,6.057835288532774,Yes,179.0
880,2012-05-30,3747.0,6.989211039754245,Yes,359.0
881,2012-05-31,4520.0,6.637161292186876,Yes,596.0
882,2012-06-01,4178.0,5.717497808120652,Yes,571.0
883,2012-06-02,3551.0,6.183891873037912,Yes,289.0
884,2012-06-03,3086.0,5.904620017160476,Yes,482.0
885,2012-06-04,3618.0,6.540465475781981,No,419.0
886,2012-06-05,4682.0,6.690083953513538,Yes,376.0
887,2012-06-06,4160.0,6.902845716350445,Yes,517.0
888,2012-06-07,3647.0,7.088279534352913,No,110.0
889,2012-06-08,3947.0,6.794939309037796,No,375.0
890,2012-06-09,2883.0,6.770314641519441,Yes,415.0
891,2012-06-10,4805.0,6.579874228075842,No,646.0
892,2012-06-11,4044.0,5.74177864964387,Yes,583.0
893,2012-06-12,4366.0,6.641057700846677,Yes,466.0
894,2012-06-13,4670.0,6.131339051988323,No,420.0
895,2012-06-14,3480.0,7.215720149878381,No,221.0
896,2012-06-15,4425.0,6.093352721055192,Yes,718.0
